128 0.45 0.02 -0.0 0.0
64 0.48 0.03 -0.0 0.0
56 0.49 0.03 -0.0 0.0
48 0.51 0.04 -0.0 0.0
40 0.53 0.04 -0.0 0.0
36 0.54 0.04 -0.0 0.0
32 0.55 0.05 -0.0 0.0
28 0.57 0.04 -0.0 0.0
24 0.6 0.03 -0.0 0.0
20 0.63 0.01 -0.0 0.0
16 0.71 0.07 -0.0 0.0
