128 0.28 0.03 -0.0 0.0
64 0.4 0.2 -0.0 0.0
56 0.32 0.04 -0.0 0.0
48 0.35 0.06 -0.0 0.0
40 0.39 0.03 -0.0 0.0
36 0.4 0.03 -0.0 0.0
32 0.43 0.03 -0.0 0.0
28 0.46 0.02 -0.0 0.0
24 0.493 0.007 -0.0 0.0
20 0.49 0.01 -0.0047 0.0001
16 0.6 0.1 -0.008 0.004
