128 0.59 0.03
64 0.6 0.01
56 0.6 0.02
48 0.6 0.04
40 0.6 0.04
36 0.47 0.02
32 0.44 0.02
28 0.43 0.02
24 0.41 0.02
20 0.42 0.02
16 0.44 0.02
