128 0.19 0.02 -0.0 0.0
64 0.26 0.05 -0.0 0.0
56 0.29 0.04 -0.0 0.0
48 0.31 0.04 -0.0 0.0
40 0.36 0.03 -0.0 0.0
36 0.39 0.03 -0.0 0.0
32 0.4 0.02 -0.0 0.0
28 0.453 0.009 -0.0 0.0
24 0.47 0.01 -0.0034 0.0002
20 0.7 0.1 -0.0044 0.0002
16 0.7 0.2 -0.01 0.006
