128 0.193 0.004
64 0.199 0.01
56 0.19 0.02
48 0.186 0.008
40 0.159 0.005
36 0.139 0.002
32 0.138 0.002
28 0.143 0.007
24 0.157 0.004
20 0.167 0.004
16 0.189 0.005
