128 0.17 0.02
64 0.176 0.004
56 0.176 0.01
48 0.167 0.003
40 0.149 0.004
36 0.127 0.002
32 0.12 0.02
28 0.132 0.005
24 0.15 0.003
20 0.166 0.003
16 0.193 0.004
