128 0.09 0.01 0.0002 0.0002
64 0.2 0.2 0.008 0.002
56 0.3 0.1 0.012 0.001
48 0.3 0.1 0.017 0.001
40 0.32 0.06 0.0237 0.0003
36 0.36 0.06 0.0229 0.0005
32 0.48 0.03 0.0226 0.0002
28 0.46 0.04 0.0192 0.0002
24 0.51 0.03 0.0207 0.0004
20 0.59 0.01 0.0227 0.0003
16 0.639 0.005 0.0275 0.0002
