128 0.4905 0.0006
64 0.496 0.004
56 0.5 0.005
48 0.505 0.006
40 0.513 0.007
36 0.52 0.01
32 0.522 0.009
28 0.537 0.01
24 0.56 0.01
20 0.59 0.01
16 0.64 0.01
