128 0.49 0.001
64 0.4905 0.0009
56 0.4902 0.0009
48 0.491 0.001
40 0.491 0.001
36 0.489 0.001
32 0.486 0.001
28 0.482 0.002
24 0.484 0.001
20 0.477 0.003
16 0.472 0.003
