128 0.344 0.001
64 0.355 0.006
56 0.36 0.008
48 0.366 0.009
40 0.38 0.01
36 0.38 0.01
32 0.39 0.01
28 0.41 0.02
24 0.44 0.01
20 0.49 0.02
16 0.56 0.02
