128 0.329 0.002
64 0.329 0.001
56 0.329 0.001
48 0.329 0.001
40 0.325 0.001
36 0.313 0.002
32 0.303 0.002
28 0.291 0.003
24 0.295 0.002
20 0.286 0.003
16 0.289 0.003
