128 0.4 0.02
64 0.4 0.01
56 0.41 0.03
48 0.386 0.008
40 0.383 0.009
36 0.35 0.01
32 0.35 0.01
28 0.35 0.01
24 0.35 0.01
20 0.36 0.01
16 0.37 0.01
