128 0.23 0.03
64 0.2 0.02
56 0.177 0.004
48 0.177 0.006
40 0.144 0.003
36 0.127 0.002
32 0.126 0.002
28 0.128 0.007
24 0.14 0.004
20 0.148 0.004
16 0.172 0.005
