128 0.1112 0.0003
64 0.1113 0.0002
56 0.112 0.001
48 0.1116 0.0006
40 0.111 0.002
36 0.11 0.003
32 0.123 0.005
28 0.128 0.006
24 0.15 0.003
20 0.167 0.003
16 0.195 0.004
