128 0.168 0.008
64 0.19 0.02
56 0.16 0.02
48 0.16 0.01
40 0.143 0.004
36 0.127 0.003
32 0.131 0.002
28 0.14 0.006
24 0.156 0.004
20 0.166 0.004
16 0.189 0.005
