128 0.166 0.007 -0.0 0.0
64 0.21 0.09 -0.002 0.002
56 0.19 0.02 -0.004 0.004
48 0.2 0.02 -0.01 0.004
40 0.21 0.02 -0.028 0.008
36 0.22 0.02 -0.06 0.01
32 0.24 0.02 -0.1 0.01
28 0.26 0.03 -0.15 0.02
24 0.28 0.03 -0.2 0.02
20 0.34 0.03 -0.29 0.02
16 0.38 0.03 -0.36 0.02
