128 0.18 0.009 -0.0 0.0
64 0.26 0.06 -0.0 0.0
56 0.29 0.04 -0.0 0.0
48 0.3 0.03 -0.0 0.0
40 0.32 0.02 -0.0 0.0
36 0.33 0.02 -0.0059 0.0001
32 0.32 0.03 -0.0056 0.0005
28 0.38 0.02 -0.0098 0.0003
24 0.404 0.01 -0.0101 0.0002
20 0.43 0.01 -0.0109 0.0004
16 0.6 0.1 -0.0105 0.001
