128 0.17 0.01 -0.0 0.0
64 0.2 0.1 -0.001 0.001
56 0.2 0.1 -0.003 0.002
48 0.21 0.02 -0.009 0.003
40 0.22 0.02 -0.036 0.005
36 0.22 0.03 -0.087 0.01
32 0.24 0.02 -0.13 0.01
28 0.26 0.03 -0.18 0.02
24 0.28 0.03 -0.22 0.01
20 0.33 0.02 -0.3 0.01
16 0.4 0.02 -0.36 0.02
