128 0.05 0.01 0.008 0.004
64 0.3 0.2 0.0779 0.0007
56 0.3 0.2 0.092 0.001
48 0.3 0.1 0.104 0.001
40 0.38 0.09 0.1131 0.0007
36 0.42 0.08 0.0909 0.0005
32 0.45 0.05 0.0493 0.0006
28 0.49 0.01 0.0333 0.0006
24 0.51 0.03 0.0241 0.0004
20 0.57 0.01 0.0245 0.0002
16 0.636 0.005 0.0288 0.0003
