128 0.344 0.001
64 0.3437 0.0009
56 0.3431 0.0009
48 0.3434 0.0008
40 0.339 0.001
36 0.331 0.002
32 0.322 0.002
28 0.31 0.003
24 0.312 0.002
20 0.302 0.002
16 0.303 0.003
