128 0.112 0.004
64 0.116 0.005
56 0.118 0.005
48 0.121 0.003
40 0.126 0.004
36 0.129 0.006
32 0.151 0.007
28 0.18 0.009
24 0.23 0.01
20 0.3 0.01
16 0.4 0.01
