128 0.43 0.02 -0.0 0.0
64 0.45 0.03 -0.0 0.0
56 0.46 0.03 -0.0 0.0
48 0.48 0.03 -0.0 0.0
40 0.5 0.03 -0.0 0.0
36 0.5 0.03 -0.0 0.0
32 0.51 0.03 -0.0 0.0
28 0.54 0.02 -0.0 0.0
24 0.56 0.01 -0.0 0.0
20 0.581 0.01 -0.0 0.0
16 0.7 0.1 -0.0034 0.0007
