128 0.15 0.02
64 0.272 0.007
56 0.25 0.01
48 0.204 0.009
40 0.201 0.01
36 0.17 0.01
32 0.19 0.01
28 0.2 0.01
24 0.224 0.01
20 0.25 0.01
16 0.3 0.01
