128 0.133 0.007 -0.0 0.0002
64 0.2 0.1 -0.008 0.006
56 0.2 0.1 -0.016 0.008
48 0.19 0.02 -0.03 0.009
40 0.21 0.02 -0.064 0.009
36 0.23 0.03 -0.1 0.01
32 0.25 0.02 -0.14 0.01
28 0.27 0.03 -0.18 0.02
24 0.29 0.03 -0.22 0.01
20 0.34 0.03 -0.31 0.02
16 0.38 0.03 -0.37 0.02
