128 0.3 0.2 -0.0 0.0
64 0.31 0.08 -0.0 0.0
56 0.34 0.1 -0.0 0.0
48 0.32 0.05 -0.0019 0.0002
40 0.32 0.03 -0.0039 0.0002
36 0.33 0.02 -0.0066 0.0001
32 0.36 0.01 -0.006 0.0002
28 0.36 0.04 -0.006 0.001
24 0.399 0.009 -0.0101 0.0002
20 0.42 0.01 -0.0108 0.0005
16 0.6 0.1 -0.01 0.001
