128 0.39 0.08 -0.0 0.0
64 0.357 0.006 -0.0 0.0
56 0.37 0.01 -0.0 0.0
48 0.36 0.02 -0.0 0.0
40 0.343 0.007 -0.0 0.0
36 0.33 0.01 -0.0007 0.0003
32 0.32 0.01 -0.0018 0.0009
28 0.32 0.01 -0.005 0.002
24 0.34 0.01 -0.014 0.002
20 0.36 0.01 -0.036 0.005
16 0.38 0.01 -0.074 0.008
