128 0.41 0.03
64 0.388 0.007
56 0.398 0.007
48 0.401 0.007
40 0.403 0.008
36 0.38 0.009
32 0.35 0.01
28 0.38 0.01
24 0.39 0.01
20 0.41 0.01
16 0.45 0.01
