128 0.59 0.01 -0.0 0.0
64 0.6 0.02 -0.0 0.0
56 0.62 0.04 -0.0 0.0
48 0.61 0.02 -0.0 0.0
40 0.62 0.03 -0.0 0.0
36 0.62 0.03 -0.0 0.0
32 0.61 0.03 -0.0 0.0
28 0.58 0.04 -0.0 0.0
24 0.58 0.02 -0.0 0.0
20 0.62 0.03 -0.0 0.0
16 0.58 0.03 -0.0484 0.0005
