128 0.324 0.008 -0.0 0.0
64 0.332 0.005 -0.0 0.0
56 0.325 0.006 -0.0 0.0
48 0.322 0.009 0.0 0.0001
40 0.32 0.01 0.0 0.0003
36 0.326 0.008 -0.0005 0.0004
32 0.33 0.01 -0.0017 0.0007
28 0.33 0.01 -0.005 0.002
24 0.34 0.02 -0.011 0.003
20 0.366 0.009 -0.035 0.003
16 0.389 0.009 -0.077 0.005
