128 0.35 0.01 -0.0 0.0
64 0.39 0.03 -0.0 0.0
56 0.4 0.03 -0.0 0.0
48 0.42 0.03 -0.0 0.0
40 0.46 0.02 -0.0 0.0
36 0.48 0.02 -0.0 0.0
32 0.5 0.01 -0.0 0.0
28 0.52 0.01 -0.0 0.0
24 0.52 0.01 -0.0 0.0
20 0.7 0.1 -0.0003 0.0002
16 0.8 0.2 -0.004 0.004
