128 0.3229 0.0008
64 0.3232 0.0006
56 0.3226 0.0007
48 0.3227 0.0009
40 0.32 0.001
36 0.315 0.001
32 0.31 0.002
28 0.303 0.002
24 0.307 0.002
20 0.3 0.002
16 0.304 0.003
