128 0.43 0.02 -0.0 0.0
64 0.46 0.03 -0.0 0.0
56 0.47 0.03 -0.0 0.0
48 0.49 0.04 -0.0 0.0
40 0.51 0.04 -0.0 0.0
36 0.51 0.04 -0.0 0.0
32 0.52 0.05 -0.0 0.0
28 0.55 0.04 -0.0 0.0
24 0.58 0.03 -0.0 0.0
20 0.62 0.01 -0.0 0.0
16 0.7 0.07 -0.0 0.0
