128 0.112 0.0006 0.0 0.0
64 0.2 0.2 0.04 0.03
56 0.2 0.1 0.07 0.03
48 0.2 0.1 0.12 0.05
40 0.2 0.05 0.23 0.05
36 0.21 0.05 0.32 0.05
32 0.23 0.04 0.39 0.05
28 0.27 0.04 0.4 0.03
24 0.3 0.04 0.38 0.02
20 0.36 0.04 0.41 0.02
16 0.42 0.04 0.45 0.02
