128 0.41 0.02
64 0.42 0.01
56 0.409 0.008
48 0.411 0.008
40 0.413 0.009
36 0.38 0.01
32 0.37 0.01
28 0.37 0.01
24 0.38 0.01
20 0.4 0.02
16 0.43 0.01
