128 0.0835 0.0003
64 0.0837 0.0006
56 0.084 0.001
48 0.084 0.001
40 0.087 0.002
36 0.09 0.005
32 0.1013 0.0008
28 0.121 0.004
24 0.144 0.003
20 0.164 0.004
16 0.193 0.004
