128 0.42 0.01
64 0.404 0.007
56 0.392 0.009
48 0.397 0.01
40 0.394 0.008
36 0.36 0.01
32 0.34 0.01
28 0.34 0.02
24 0.34 0.01
20 0.35 0.01
16 0.36 0.01
