128 0.56 0.03
64 0.57 0.02
56 0.58 0.06
48 0.28 0.01
40 0.22 0.01
36 0.17 0.02
32 0.15 0.02
28 0.13 0.02
24 0.145 0.008
20 0.136 0.006
16 0.17 0.01
