128 0.5062 0.0009
64 0.515 0.005
56 0.517 0.007
48 0.522 0.007
40 0.534 0.009
36 0.54 0.01
32 0.54 0.01
28 0.56 0.01
24 0.577 0.01
20 0.62 0.02
16 0.7 0.04
