128 0.24 0.03
64 0.223 0.005
56 0.192 0.009
48 0.209 0.009
40 0.198 0.009
36 0.18 0.01
32 0.2 0.01
28 0.23 0.01
24 0.26 0.01
20 0.3 0.01
16 0.37 0.01
