128 0.515 0.005 -0.0 0.0
64 0.53 0.01 -0.0 0.0
56 0.54 0.01 -0.0 0.0
48 0.55 0.01 -0.0 0.0
40 0.558 0.008 -0.0 0.0
36 0.566 0.01 -0.0 0.0
32 0.569 0.01 -0.0 0.0
28 0.63 0.05 -0.0 0.0
24 0.7 0.1 -0.0 0.0
20 0.68 0.1 -0.0002 0.0004
16 0.8 0.2 0.0 0.003
