128 0.4 0.1 0.0 0.0
64 0.38 0.04 0.0 0.0
56 0.4 0.04 0.0 0.0
48 0.42 0.04 0.0 0.0
40 0.45 0.05 0.0 0.0
36 0.47 0.05 0.0 0.0
32 0.5 0.04 0.0 0.0
28 0.54 0.04 0.0 0.0
24 0.59 0.03 0.0017 0.0001
20 0.65 0.02 0.0036 0.0001
16 0.703 0.009 0.0075 0.0002
