128 0.308 0.003
64 0.315 0.006
56 0.321 0.007
48 0.329 0.009
40 0.34 0.008
36 0.35 0.01
32 0.36 0.01
28 0.39 0.01
24 0.41 0.01
20 0.46 0.02
16 0.53 0.01
