128 0.504 0.001
64 0.505 0.001
56 0.505 0.001
48 0.5048 0.0008
40 0.504 0.001
36 0.501 0.001
32 0.497 0.001
28 0.49 0.002
24 0.491 0.001
20 0.482 0.003
16 0.474 0.003
