128 0.4 0.02 0.0 0.0
64 0.377 0.008 -0.0 0.0
56 0.387 0.008 -0.0 0.0
48 0.39 0.02 -0.0 0.0
40 0.361 0.009 -0.0 0.0
36 0.34 0.009 -0.0008 0.0001
32 0.33 0.01 -0.0021 0.0005
28 0.33 0.01 -0.005 0.001
24 0.33 0.01 -0.012 0.002
20 0.362 0.01 -0.037 0.003
16 0.39 0.01 -0.08 0.005
