128 0.256 0.007
64 0.239 0.007
56 0.241 0.007
48 0.242 0.009
40 0.24 0.009
36 0.22 0.01
32 0.17 0.02
28 0.231 0.01
24 0.26 0.01
20 0.3 0.01
16 0.36 0.01
