128 0.329 0.002
64 0.341 0.006
56 0.348 0.008
48 0.36 0.01
40 0.37 0.01
36 0.38 0.01
32 0.39 0.02
28 0.41 0.02
24 0.44 0.01
20 0.49 0.02
16 0.56 0.02
