128 0.42 0.03
64 0.37 0.01
56 0.375 0.007
48 0.386 0.007
40 0.383 0.007
36 0.364 0.01
32 0.362 0.01
28 0.37 0.01
24 0.39 0.01
20 0.41 0.01
16 0.45 0.01
