128 0.309 0.001
64 0.309 0.0009
56 0.3086 0.0009
48 0.308 0.001
40 0.306 0.001
36 0.299 0.002
32 0.295 0.003
28 0.287 0.002
24 0.292 0.002
20 0.286 0.002
16 0.291 0.003
