128 0.4 0.02
64 0.386 0.008
56 0.39 0.02
48 0.346 0.004
40 0.312 0.005
36 0.285 0.005
32 0.274 0.004
28 0.264 0.004
24 0.273 0.002
20 0.266 0.003
16 0.272 0.003
