128 0.239 0.008
64 0.22 0.01
56 0.21 0.02
48 0.199 0.006
40 0.169 0.006
36 0.145 0.002
32 0.139 0.002
28 0.142 0.007
24 0.155 0.003
20 0.165 0.004
16 0.188 0.005
