128 0.41 0.02 -0.0 0.0
64 0.41 0.02 -0.0 0.0
56 0.43 0.02 -0.0 0.0
48 0.45 0.02 -0.0 0.0
40 0.46 0.02 -0.0 0.0
36 0.46 0.02 -0.0 0.0
32 0.46 0.02 -0.0 0.0
28 0.46 0.02 -0.0 0.0
24 0.465 0.009 -0.0 0.0
20 0.6 0.1 -0.0009 0.0001
16 0.6 0.1 -0.003 0.003
