128 0.12 0.01 0.0 0.0
64 0.3 0.1 0.0027 0.0008
56 0.3 0.1 0.0045 0.0008
48 0.27 0.06 0.0082 0.0003
40 0.32 0.06 0.0128 0.0003
36 0.36 0.06 0.0155 0.0005
32 0.4 0.05 0.0169 0.0002
28 0.45 0.05 0.0179 0.0003
24 0.51 0.04 0.019 0.0004
20 0.59 0.01 0.0214 0.0003
16 0.643 0.005 0.0265 0.0002
