128 0.17 0.02 -0.0 0.0
64 0.25 0.04 -0.0 0.0
56 0.28 0.04 -0.0 0.0
48 0.31 0.04 -0.0 0.0
40 0.36 0.03 -0.0 0.0
36 0.39 0.03 -0.0 0.0
32 0.43 0.01 -0.0 0.0
28 0.456 0.009 -0.0 0.0
24 0.48 0.01 -0.0035 0.0001
20 0.7 0.1 -0.0045 0.0002
16 0.7 0.2 -0.009 0.004
