128 0.58 0.01 -0.0 0.0
64 0.59 0.01 -0.0 0.0
56 0.59 0.02 -0.0 0.0
48 0.59 0.01 -0.0 0.0
40 0.6 0.02 -0.0 0.0
36 0.6 0.02 -0.0 0.0
32 0.59 0.02 -0.0 0.0
28 0.569 0.006 -0.0 0.0
24 0.56 0.01 -0.0 0.0
20 0.59 0.02 -0.0 0.0
16 0.56 0.02 -0.0476 0.0006
