128 0.042 0.002 0.09 0.04
64 0.2 0.2 1.85 0.01
56 0.2 0.2 2.16 0.01
48 0.2 0.2 2.4 0.1
40 0.3 0.2 2.72 0.07
36 0.3 0.1 2.39 0.05
32 0.25 0.07 1.16 0.04
28 0.27 0.04 0.68 0.03
24 0.3 0.04 0.45 0.02
20 0.35 0.04 0.44 0.02
16 0.42 0.04 0.46 0.02
