128 0.486 0.005 -0.0 0.0
64 0.49 0.02 -0.0 0.0
56 0.49 0.03 -0.0 0.0
48 0.49 0.03 -0.0 0.0
40 0.48 0.03 0.0 0.0
36 0.47 0.04 0.0001 0.0001
32 0.47 0.05 0.0004 0.0003
28 0.47 0.05 0.0013 0.0006
24 0.47 0.06 0.001 0.003
20 0.48 0.05 0.0 0.006
16 0.5 0.05 -0.01 0.01
